adopted,animal_type,sex,intake_condition,intake_type,age_years
1,cat,Spayed,ill mild,stray,0.08213552361396304
1,cat,Spayed,ill mild,stray,0.08213552361396304
0,cat,Neutered,fractious,stray,0.6625598904859685
1,dog,Neutered,normal,welfare seized,0.999315537303217
0,cat,Neutered,normal,stray,4.999315537303217
0,cat,Female,normal,stray,1.002053388090349
0,dog,Male,injured moderate,owner surrender,7.5044490075290895
0,dog,Female,injured severe,stray,6.0013689253935665
0,cat,Male,under age/weight,stray,0.13963039014373715
0,dog,Female,injured mild,stray,8
0,cat,Neutered,injured mild,stray,1.998631074606434
1,cat,Neutered,injured mild,stray,0.2518822724161533
0,cat,Female,injured mild,stray,0.5037645448323066
0,cat,Spayed,normal,stray,1.998631074606434
1,cat,Spayed,injured mild,return,3.0882956878850103
1,dog,Neutered,normal,stray,1.4948665297741273
0,cat,Male,normal,stray,0.2518822724161533
0,cat,Unknown,under age/weight,stray,0.08487337440109514
0,cat,Male,injured severe,stray,4
0,cat,Female,normal,stray,0.16700889801505817
0,dog,Female,other,other,0.999315537303217
0,dog,Female,normal,stray,0.999315537303217
1,dog,Spayed,normal,stray,0.999315537303217
0,dog,Female,normal,stray,0.999315537303217
1,dog,Spayed,normal,stray,1.002053388090349
1,dog,Spayed,ill mild,stray,0.999315537303217
0,cat,Male,normal,stray,0.49555099247091033
0,dog,Neutered,injured severe,stray,9.774127310061601
0,dog,Female,normal,owner surrender,7.000684462696783
1,cat,Spayed,normal,owner surrender,0.999315537303217
1,dog,Female,normal,stray,1.998631074606434
0,cat,Male,normal,stray,1.998631074606434
0,dog,Female,ill moderate,stray,8
0,dog,Male,normal,owner surrender,0.6652977412731006
1,dog,Neutered,other,other,4.041067761806982
0,cat,Spayed,ill severe,stray,2.9979466119096507
1,cat,Neutered,normal,owner surrender,8.008213552361397
1,cat,Neutered,normal,owner surrender,5.9958932238193015
0,cat,Female,injured moderate,stray,3.0006844626967832
0,cat,Female,normal,stray,0.08487337440109514
0,cat,Spayed,fractious,stray,2.001368925393566
0,dog,Male,injured severe,stray,10.620123203285422
0,cat,Male,under age/weight,stray,0
0,cat,Unknown,under age/weight,stray,0
0,cat,Neutered,normal,stray,0.33675564681724846
0,dog,Female,normal,stray,9.00205338809035
0,dog,Female,normal,stray,0.5639972621492129
0,dog,Female,injured severe,owner surrender,5.002053388090349
1,cat,Spayed,under age/weight,stray,0.05201916495550993
1,cat,Neutered,under age/weight,stray,0.05201916495550993
1,rabbit,Neutered,normal,stray,0.999315537303217
0,dog,Male,normal,stray,3.0006844626967832
0,dog,Male,normal,stray,0.4079397672826831
1,dog,Neutered,normal,owner surrender,8
0,cat,Spayed,fractious,stray,0.33401779603011633
0,cat,Spayed,normal,stray,1.998631074606434
0,cat,Neutered,normal,stray,0.33401779603011633
0,cat,Unknown,under age/weight,stray,0.10677618069815195
0,cat,Spayed,under age/weight,stray,0.04106776180698152
0,cat,Neutered,injured moderate,stray,9.995893223819301
0,cat,Spayed,normal,stray,0.999315537303217
0,cat,Unknown,under age/weight,stray,0.10677618069815195
0,cat,Spayed,under age/weight,stray,0.04106776180698152
0,dog,Spayed,normal,confiscate,10.699520876112253
1,dog,Male,ill severe,stray,4.999315537303217
0,dog,Neutered,ill severe,stray,14.99520876112252
0,dog,Neutered,normal,confiscate,5.122518822724161
0,dog,Female,normal,stray,1.4182067077344285
0,dog,Male,normal,confiscate,0.6652977412731006
1,cat,Neutered,under age/weight,stray,0.057494866529774126
0,cat,Male,ill mild,stray,0.08213552361396304
1,cat,Female,under age/weight,stray,0.13141683778234087
1,cat,Neutered,under age/weight,stray,0.08487337440109514
0,cat,Spayed,other,owner surrender,5.9986310746064335
0,dog,Neutered,normal,stray,9.998631074606434
0,cat,Spayed,injured mild,stray,1.998631074606434
1,dog,Female,normal,stray,3.0006844626967832
0,cat,Spayed,normal,stray,0.999315537303217
0,cat,Spayed,normal,stray,0.9500342231348392
0,cat,Spayed,fractious,stray,0.33401779603011633
0,dog,Male,normal,other,2.4969199178644765
0,cat,Neutered,normal,owner surrender,0.7529089664613279
1,cat,Neutered,ill moderate,stray,0.2190280629705681
1,dog,Spayed,normal,stray,2.001368925393566
0,cat,Spayed,normal,stray,1.998631074606434
0,cat,Female,normal,stray,0.243668720054757
0,dog,Neutered,normal,stray,8.999315537303216
0,cat,Male,under age/weight,stray,0.08213552361396304
0,cat,Male,normal,stray,0.5037645448323066
0,cat,Female,normal,stray,0.5037645448323066
0,cat,Female,normal,stray,0.999315537303217
0,cat,Unknown,normal,stray,0
0,cat,Male,normal,stray,0.5037645448323066
0,dog,Spayed,ill mild,stray,15.58110882956879
0,cat,Male,injured severe,stray,1.0704996577686516
0,cat,Male,ill mild,stray,0.08487337440109514
0,cat,Neutered,normal,confiscate,4
1,dog,Neutered,normal,stray,0.9801505817932923
0,cat,Spayed,normal,owner surrender,12.999315537303216
0,cat,Male,normal,stray,1.998631074606434
0,cat,Female,under age/weight,stray,0.07665982203969883
0,cat,Female,under age/weight,stray,0.07665982203969883
0,dog,Male,normal,stray,12
1,dog,Spayed,normal,return,1.051334702258727
0,dog,Male,normal,stray,3.0006844626967832
0,dog,Neutered,ill mild,stray,5.9986310746064335
0,dog,Neutered,normal,stray,12.999315537303216
1,cat,Spayed,ill mild,stray,2.001368925393566
0,cat,Female,under age/weight,stray,0.09034907597535935
0,cat,Female,under age/weight,stray,0.09034907597535935
0,cat,Male,under age/weight,stray,0.01642710472279261
0,cat,Male,normal,owner surrender,0.7474332648870636
0,dog,Male,normal,stray,3.0006844626967832
1,cat,Neutered,normal,stray,0.24093086926762491
0,cat,Unknown,under age/weight,stray,0.013689253935660506
0,cat,Unknown,under age/weight,stray,0.013689253935660506
0,cat,Unknown,under age/weight,stray,0.013689253935660506
0,cat,Female,ill severe,stray,10.99794661190965
0,dog,Male,injured mild,stray,5.9986310746064335
0,dog,Male,normal,stray,2.001368925393566
0,dog,Male,normal,other,1.0841889117043122
0,cat,Neutered,normal,owner surrender,0.33127994524298426
0,dog,Male,normal,stray,3.184120465434634
0,dog,Female,normal,stray,4.999315537303217
0,cat,Unknown,ill severe,stray,0.12320328542094455
0,dog,Neutered,ill moderate,owner surrender,8.213552361396303
0,cat,Neutered,ill severe,stray,4.999315537303217
0,cat,Unknown,under age/weight,stray,0.0054757015742642025
0,cat,Unknown,under age/weight,stray,0.0054757015742642025
0,cat,Neutered,ill mild,stray,3.9589322381930185
1,cat,Neutered,normal,stray,0.16700889801505817
0,cat,Female,under age/weight,stray,0.08487337440109514
0,cat,Spayed,feral,stray,2.001368925393566
1,dog,Neutered,normal,stray,0.999315537303217
0,dog,Spayed,normal,stray,8
0,cat,Unknown,ill severe,stray,0.08213552361396304
1,cat,Spayed,normal,stray,0.2080766598220397
0,dog,Male,normal,owner surrender,0.999315537303217
0,cat,Neutered,ill moderate,owner surrender,1.5030800821355237
1,dog,Spayed,normal,stray,4
1,dog,Male,under age/weight,stray,0.06570841889117043
0,cat,Male,injured mild,stray,0.13415468856947296
0,dog,Male,normal,stray,3.997262149212868
0,dog,Male,normal,stray,1.998631074606434
0,cat,Female,under age/weight,stray,0.057494866529774126
0,cat,Neutered,ill moderate,stray,7.000684462696783
0,dog,Spayed,normal,stray,4
0,dog,Male,normal,stray,12.279260780287474
1,dog,Neutered,normal,stray,1.002053388090349
0,dog,Female,normal,stray,2.9815195071868583
0,cat,Neutered,ill moderate,stray,2.001368925393566
0,cat,Neutered,normal,stray,2.0479123887748116
1,cat,Spayed,normal,owner surrender,1.1307323750855578
0,cat,Female,ill mild,stray,4
0,cat,Female,injured severe,stray,1.998631074606434
0,dog,Female,normal,stray,3.0006844626967832
0,cat,Neutered,normal,stray,2.001368925393566
0,cat,Spayed,normal,owner surrender,5.9986310746064335
0,dog,Unknown,normal,stray,0
0,dog,Unknown,normal,stray,0
0,dog,Unknown,normal,stray,0
0,dog,Neutered,normal,stray,1.0349075975359343
0,cat,Female,under age/weight,owner surrender,0.13963039014373715
1,dog,Spayed,normal,stray,2.830937713894593
0,cat,Neutered,fractious,stray,0.32854209445585214
1,cat,Spayed,ill mild,stray,0.05201916495550993
1,cat,Neutered,ill mild,stray,0.08487337440109514
0,cat,Unknown,injured severe,stray,4
0,cat,Female,under age/weight,stray,0
0,dog,Male,normal,welfare seized,1.998631074606434
0,dog,Female,injured severe,stray,10.001368925393566
0,dog,Female,normal,stray,6.0013689253935665
0,cat,Female,ill mild,stray,0.33401779603011633
1,dog,Spayed,under age/weight,stray,0.1943874058863792
1,dog,Spayed,normal,stray,0.9938398357289527
0,cat,Female,under age/weight,stray,0.04106776180698152
0,cat,Female,normal,stray,0.16700889801505817
0,cat,Female,normal,stray,0.16700889801505817
0,cat,Unknown,injured moderate,stray,0.12320328542094455
0,cat,Unknown,under age/weight,stray,0
0,cat,Male,normal,owner surrender,15.000684462696784
1,cat,Spayed,normal,stray,3.0116358658453115
1,cat,Neutered,under age/weight,stray,0.12594113620807665
0,dog,Female,normal,stray,0.32854209445585214
0,cat,Male,normal,owner surrender,0.16700889801505817
0,cat,Male,normal,owner surrender,0.16700889801505817
0,cat,Spayed,ill mild,stray,0.04106776180698152
1,dog,Spayed,under age/weight,welfare seized,0.3723477070499658
0,dog,Male,normal,owner surrender,4
0,dog,Male,normal,owner surrender,5.002053388090349
1,cat,Neutered,ill moderate,stray,0.07392197125256673
1,cat,Spayed,normal,stray,0.15058179329226556
0,dog,Male,normal,stray,3.0006844626967832
0,cat,Female,normal,other,0.5037645448323066
0,dog,Male,normal,owner surrender,4.999315537303217
0,cat,Male,normal,stray,0.16700889801505817
1,cat,Neutered,normal,owner surrender,0.2518822724161533
0,dog,Female,injured mild,stray,0.16700889801505817
0,dog,Spayed,other,welfare seized,5.867214236824093
0,dog,Neutered,other,welfare seized,8
0,cat,Female,under age/weight,stray,0.057494866529774126
0,cat,Male,under age/weight,stray,0.09034907597535935
1,dog,Neutered,normal,owner surrender,3.0006844626967832
1,dog,Neutered,normal,owner surrender,3.0006844626967832
0,dog,Spayed,injured mild,stray,9.946611909650924
1,cat,Spayed,under age/weight,stray,0.08487337440109514
0,cat,Female,normal,stray,3.0006844626967832
0,cat,Female,ill severe,stray,11.000684462696784
0,dog,Neutered,normal,owner surrender,2.0095824777549622
0,dog,Female,normal,stray,0.999315537303217
0,dog,Neutered,normal,confiscate,8.865160848733744
0,dog,Female,normal,stray,3.0006844626967832
1,cat,Spayed,under age/weight,stray,0.10951403148528405
0,dog,Male,other,stray,9.982203969883642
0,dog,Male,normal,other,1.787816563997262
0,dog,Male,normal,stray,0.33401779603011633
1,dog,Neutered,normal,stray,0.8323066392881588
0,cat,Female,under age/weight,stray,0.01642710472279261
0,cat,Male,under age/weight,stray,0.08213552361396304
0,cat,Male,under age/weight,stray,0.08213552361396304
1,dog,Spayed,normal,stray,3.3921971252566734
0,cat,Unknown,feral,stray,0.08213552361396304
0,cat,Male,normal,stray,0.33401779603011633
0,cat,Male,normal,stray,0.33401779603011633
0,cat,Male,normal,stray,0.08487337440109514
0,dog,Female,normal,stray,4.999315537303217
0,cat,Female,normal,stray,0.33401779603011633
1,dog,Female,ill mild,welfare seized,9.998631074606434
0,cat,Female,under age/weight,stray,0.08213552361396304
1,dog,Spayed,normal,stray,0.5859000684462696
0,cat,Female,injured severe,stray,3.0006844626967832
0,dog,Neutered,normal,stray,3.0006844626967832
1,cat,Male,normal,stray,0.2518822724161533
0,dog,Male,normal,owner surrender,11.000684462696784
0,cat,Neutered,feral,stray,0.7501711156741958
0,cat,Spayed,feral,stray,0.5037645448323066
0,cat,Unknown,under age/weight,stray,0.019164955509924708
0,cat,Unknown,under age/weight,stray,0.019164955509924708
0,cat,Unknown,under age/weight,stray,0.019164955509924708
0,cat,Unknown,under age/weight,stray,0.019164955509924708
0,dog,Female,normal,welfare seized,5.002053388090349
0,cat,Neutered,fractious,stray,0.4188911704312115
0,cat,Male,under age/weight,stray,0.09582477754962354
0,cat,Male,under age/weight,stray,0.09582477754962354
0,cat,Spayed,fractious,stray,2.9979466119096507
1,cat,Spayed,normal,stray,0.08487337440109514
0,cat,Female,normal,stray,0.08487337440109514
0,cat,Male,normal,stray,0.08487337440109514
0,cat,Male,normal,stray,0.08487337440109514
0,cat,Female,normal,stray,0.2518822724161533
0,cat,Male,normal,stray,0.2518822724161533
0,dog,Male,normal,stray,2.9979466119096507
0,cat,Unknown,ill severe,stray,0.10130047912388775
0,dog,Neutered,other,owner surrender,8.999315537303216
1,cat,Female,normal,stray,0.32854209445585214
0,cat,Female,normal,stray,0.08213552361396304
0,cat,Female,normal,stray,0.08213552361396304
0,dog,Female,injured severe,stray,3.0006844626967832
0,cat,Female,under age/weight,stray,0.08213552361396304
1,dog,Spayed,normal,stray,0.892539356605065
0,dog,Neutered,injured mild,stray,0.7529089664613279
1,dog,Neutered,other,stray,0.9363449691991786
0,cat,Neutered,injured severe,stray,1.002053388090349
1,dog,Neutered,normal,stray,0.999315537303217
0,dog,Male,normal,stray,2.9979466119096507
0,cat,Female,under age/weight,stray,0.04106776180698152
0,cat,Unknown,injured severe,stray,3.0006844626967832
1,cat,Neutered,under age/weight,stray,0.09856262833675565
0,cat,Male,normal,stray,0.16700889801505817
0,cat,Male,normal,stray,0.16700889801505817
1,dog,Spayed,injured moderate,stray,2.001368925393566
0,cat,Male,under age/weight,stray,0.0027378507871321013
0,cat,Male,under age/weight,stray,0.0027378507871321013
0,cat,Male,under age/weight,stray,0.0027378507871321013
0,dog,Spayed,normal,stray,10.288843258042437
0,dog,Spayed,normal,stray,7.000684462696783
0,dog,Male,normal,stray,1.998631074606434
0,dog,Female,other,confiscate,1.998631074606434
0,dog,Male,injured severe,stray,3.0006844626967832
0,dog,Neutered,normal,stray,0.999315537303217
0,dog,Male,injured mild,stray,0.4188911704312115
0,cat,Male,under age/weight,stray,0.10130047912388775
0,cat,Female,under age/weight,stray,0.10130047912388775
0,cat,Male,under age/weight,stray,0.10130047912388775
0,cat,Male,under age/weight,stray,0.10130047912388775
0,dog,Male,normal,stray,4
0,rabbit,Male,normal,stray,0.999315537303217
0,dog,Spayed,injured mild,stray,5.314168377823409
0,dog,Spayed,normal,return,9.040383299110198
0,cat,Male,under age/weight,stray,0.09856262833675565
1,dog,Female,normal,stray,0.2518822724161533
0,cat,Female,injured severe,stray,0.5831622176591376
1,dog,Male,normal,stray,4
0,cat,Unknown,under age/weight,stray,0.04106776180698152
0,dog,Male,ill moderate,stray,1.998631074606434
0,cat,Unknown,under age/weight,stray,0.04106776180698152
0,cat,Unknown,under age/weight,stray,0.04106776180698152
0,cat,Male,ill severe,stray,0.08213552361396304
0,cat,Neutered,normal,stray,0.1697467488021903
0,cat,Neutered,normal,stray,0.2518822724161533
0,dog,Spayed,normal,stray,9.100616016427105
0,dog,Spayed,normal,stray,12.432580424366872
0,cat,Spayed,normal,stray,0.4928131416837782
0,dog,Neutered,normal,welfare seized,4.999315537303217
0,cat,Female,normal,stray,0.5804243668720055
0,dog,Female,normal,stray,0.5694729637234771
0,cat,Neutered,fractious,stray,4
0,cat,Male,normal,stray,0.024640657084188913
0,cat,Male,normal,stray,0.16153319644079397
0,dog,Male,normal,stray,10.992470910335387
1,cat,Spayed,normal,stray,0.10951403148528405
1,cat,Spayed,normal,stray,0.10951403148528405
1,cat,Neutered,ill severe,stray,0.16700889801505817
1,dog,Neutered,normal,stray,2.209445585215606
0,reptile,Unknown,normal,stray,0.999315537303217
1,cat,Male,normal,stray,0.06844626967830253
0,reptile,Female,normal,stray,0.9965776865160849
1,dog,Spayed,normal,stray,5.002053388090349
0,cat,Female,ill severe,stray,8
0,dog,Neutered,injured moderate,stray,8
0,dog,Male,normal,stray,1.002053388090349
1,dog,Spayed,normal,stray,7.989048596851472
0,dog,Male,normal,stray,2.9979466119096507
0,cat,Spayed,under age/weight,stray,0.038329911019849415
0,cat,Male,under age/weight,stray,0.038329911019849415
0,cat,Spayed,normal,stray,0.999315537303217
0,cat,Neutered,normal,stray,0.999315537303217
0,cat,Unknown,ill mild,stray,0.2518822724161533
0,cat,Unknown,ill mild,stray,0.2518822724161533
1,cat,Neutered,under age/weight,stray,0.05201916495550993
0,cat,Female,other,stray,0.0027378507871321013
1,dog,Neutered,normal,stray,0.2518822724161533
0,rabbit,Spayed,normal,stray,0.999315537303217
0,dog,Male,normal,stray,4.999315537303217
1,dog,Neutered,normal,stray,4
0,dog,Neutered,normal,confiscate,8.084873374401095
0,dog,Neutered,normal,confiscate,6.083504449007529
0,dog,Spayed,normal,confiscate,1.998631074606434
0,cat,Unknown,under age/weight,stray,0.08213552361396304
0,cat,Male,ill severe,stray,8.999315537303216
1,dog,Spayed,normal,stray,4.999315537303217
0,dog,Male,injured severe,stray,5.002053388090349
0,dog,Female,normal,confiscate,4.999315537303217
0,cat,Male,under age/weight,stray,0.10130047912388775
0,dog,Neutered,normal,stray,8.974674880219029
0,dog,Female,normal,stray,15.000684462696784
1,cat,Spayed,normal,stray,0.33675564681724846
1,dog,Neutered,normal,stray,0.999315537303217
1,dog,Spayed,normal,stray,0.2080766598220397
0,cat,Female,under age/weight,stray,0.019164955509924708
0,cat,Female,injured moderate,stray,4
0,reptile,Unknown,injured mild,stray,8
0,dog,Unknown,normal,stray,0.12320328542094455
0,cat,Male,ill moderate,stray,0.09582477754962354
1,dog,Spayed,normal,stray,10.001368925393566
1,dog,Neutered,normal,stray,2.9924709103353866
0,cat,Male,normal,stray,2.001368925393566
0,cat,Female,under age/weight,stray,0.04106776180698152
0,dog,Unknown,ill severe,stray,0.08487337440109514
0,dog,Male,ill severe,stray,0.08487337440109514
0,dog,Male,ill severe,stray,0.08487337440109514
0,cat,Male,under age/weight,stray,0.06023271731690623
1,cat,Neutered,under age/weight,stray,0.024640657084188913
0,cat,Male,under age/weight,stray,0.024640657084188913
