adopted,animal_type,sex,intake_condition,intake_type,age_years,age_scaled
1,cat,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Neutered,normal,stray,0.33401779603011633,-0.62501195225461
1,guinea pig,Male,normal,owner surrender,3.0006844626967832,0.189925758223632
1,cat,Neutered,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Neutered,ill severe,stray,0.11498973305954825,-0.6919472878175047
1,cat,Spayed,under age/weight,stray,0.07392197125256673,-0.7044976632355474
1,rabbit,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,dog,Male,injured mild,stray,4,0.4953182267293386
1,dog,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Neutered,normal,stray,0.1697467488021903,-0.675213453926781
1,cat,Spayed,ill moderate,stray,2.001368925393566,-0.11546671028207477
1,dog,Neutered,normal,owner surrender,6.997946611909651,1.411495632246459
1,cat,Spayed,normal,stray,0.1697467488021903,-0.675213453926781
1,dog,Spayed,normal,stray,1.3415468856947297,-0.3171094086652948
1,dog,Neutered,normal,owner surrender,2.2039698836413417,-0.05355152488639719
1,dog,Male,ill moderate,stray,0.5776865160848734,-0.5505463914408898
1,cat,Neutered,normal,stray,0.17248459958932238,-0.6743767622322449
1,cat,Neutered,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Spayed,under age/weight,stray,0.04106776180698152,-0.7145379635699817
1,cat,Neutered,under age/weight,stray,0.008213552361396304,-0.7245782639044158
1,cat,Neutered,under age/weight,stray,0.15879534565366188,-0.6785602207049258
1,dog,Spayed,normal,stray,0.6625598904859685,-0.5246089489102681
1,cat,Neutered,ill moderate,stray,1.8562628336755647,-0.15981137009249247
1,dog,Neutered,other,stray,4,0.4953182267293386
1,dog,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Neutered,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Spayed,normal,owner surrender,3.0006844626967832,0.189925758223632
1,dog,Spayed,normal,owner surrender,0.2518822724161533,-0.6501127030906956
1,cat,Spayed,ill mild,stray,0.08487337440109514,-0.7011508964574027
1,cat,Neutered,ill mild,stray,0.13141683778234087,-0.6869271376502876
1,cat,Neutered,injured mild,stray,0.2518822724161533,-0.6501127030906956
1,cat,Spayed,normal,stray,0.5804243668720055,-0.5497096997463536
1,dog,Neutered,normal,stray,8.999315537303216,2.023117260952408
1,dog,Neutered,injured moderate,stray,0.999315537303217,-0.42169587048231766
1,cat,Neutered,normal,stray,0.33401779603011633,-0.62501195225461
1,dog,Spayed,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
1,dog,Female,injured severe,stray,0.5037645448323066,-0.5731370671933667
1,cat,Neutered,ill mild,stray,0.6652977412731006,-0.523772257215732
1,dog,Male,normal,owner surrender,3.0006844626967832,0.189925758223632
1,cat,Spayed,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,cat,Spayed,normal,stray,3.7481177275838466,0.4183425908320098
1,cat,Neutered,normal,stray,4,0.4953182267293386
1,dog,Female,normal,stray,2.001368925393566,-0.11546671028207477
1,dog,Female,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Neutered,normal,stray,1.002053388090349,-0.42085917878778145
1,dog,Male,normal,other,0.49828884325804246,-0.5748104505824391
1,cat,Spayed,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,injured moderate,stray,0.1697467488021903,-0.675213453926781
1,cat,Spayed,under age/weight,stray,0.14784394250513347,-0.6819069874830704
1,dog,Spayed,normal,stray,1.002053388090349,-0.42085917878778145
1,cat,Spayed,under age/weight,stray,0.10951403148528405,-0.693620671206577
1,dog,Neutered,normal,stray,0.49555099247091033,-0.5756471422769753
1,cat,Neutered,ill moderate,stray,4,0.4953182267293386
1,dog,Neutered,normal,owner surrender,3.0006844626967832,0.189925758223632
1,dog,Neutered,normal,stray,4,0.4953182267293386
1,dog,Male,injured mild,stray,4,0.4953182267293386
1,cat,Female,under age/weight,stray,0.049281314168377825,-0.7120278884863731
1,cat,Neutered,injured moderate,stray,0.16153319644079397,-0.6777235290103897
1,cat,Male,normal,stray,0.2518822724161533,-0.6501127030906956
1,dog,Neutered,normal,stray,4.952772073921971,0.7864869364279302
1,dog,Spayed,normal,return,3.266255989048597,0.2710848525936417
1,dog,Spayed,normal,stray,0.8295687885010267,-0.47357075554356093
1,cat,Female,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Female,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Spayed,normal,stray,6.0013689253935665,1.1069398554352883
1,dog,Spayed,normal,owner surrender,0.837782340862423,-0.4710606804599524
1,dog,Female,normal,stray,0.5776865160848734,-0.5505463914408898
1,dog,Female,normal,stray,0.31211498973305957,-0.6317054858108995
1,guinea pig,Female,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Neutered,normal,stray,1.002053388090349,-0.42085917878778145
1,cat,Neutered,under age/weight,stray,0.16700889801505817,-0.6760501456213172
1,dog,Female,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Neutered,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Neutered,normal,stray,0.6652977412731006,-0.523772257215732
1,cat,Neutered,normal,owner surrender,0.5831622176591376,-0.5488730080518174
1,dog,Female,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Spayed,ill mild,stray,2.001368925393566,-0.11546671028207477
1,cat,Neutered,normal,stray,0.33127994524298426,-0.6258486439491463
1,dog,Neutered,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Spayed,normal,return,0.15331964407939766,-0.6802336040939981
1,dog,Neutered,normal,stray,1.995893223819302,-0.11714009367114711
1,dog,Neutered,normal,stray,3.997262149212868,0.49448153503480247
1,dog,Female,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Female,normal,stray,0.08213552361396304,-0.7019875881519388
1,dog,Neutered,normal,stray,10.001368925393566,2.329346421152651
1,cat,Female,normal,stray,0.08487337440109514,-0.7011508964574027
1,dog,Spayed,injured severe,stray,4,0.4953182267293386
1,dog,Spayed,normal,owner surrender,2.001368925393566,-0.11546671028207477
1,cat,Spayed,under age/weight,stray,0.010951403148528405,-0.7237415722098797
1,dog,Male,injured severe,stray,9.971252566735114,2.3201428125127537
1,cat,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Male,ill mild,stray,0.2518822724161533,-0.6501127030906956
1,dog,Spayed,normal,stray,0.5037645448323066,-0.5731370671933667
1,cat,Male,fractious,stray,0.16700889801505817,-0.6760501456213172
1,cat,Neutered,normal,stray,0.2327173169062286,-0.6559695449524489
1,dog,Female,under age/weight,welfare seized,0.3723477070499658,-0.6132982685311035
1,cat,Female,fractious,stray,0.06844626967830253,-0.7061710466246197
1,cat,Female,normal,stray,0.2080766598220397,-0.6634997702032744
1,cat,Neutered,normal,owner surrender,10.99794661190965,2.6339021979638217
1,cat,Neutered,ill moderate,stray,6.997946611909651,1.411495632246459
1,cat,Female,normal,stray,0.33675564681724846,-0.6241752605600739
1,cat,Female,other,return,0.4079397672826831,-0.6024212765021332
1,dog,Male,normal,stray,7.000684462696783,1.4123323239409948
1,cat,Neutered,under age/weight,stray,0.01642710472279261,-0.7220681888208074
1,dog,Spayed,normal,owner surrender,4.596851471594798,0.6777170161382264
1,cat,Neutered,normal,stray,0.2518822724161533,-0.6501127030906956
1,cat,Neutered,under age/weight,stray,0.008213552361396304,-0.7245782639044158
1,dog,Male,normal,stray,1.4154688569472964,-0.2945187329128179
1,cat,Neutered,normal,stray,0.2464065708418891,-0.6517860864797679
1,cat,Neutered,normal,stray,0.08487337440109514,-0.7011508964574027
1,dog,Spayed,normal,stray,4,0.4953182267293386
1,cat,Neutered,normal,stray,0.4188911704312115,-0.5990745097239883
1,cat,Spayed,under age/weight,stray,0.08213552361396304,-0.7019875881519388
1,dog,Neutered,normal,owner surrender,5.618069815195072,0.9898030182002225
1,cat,Spayed,normal,stray,2.9979466119096507,0.1890890665290957
1,cat,Neutered,ill mild,stray,0.5037645448323066,-0.5731370671933667
1,dog,Neutered,normal,return,1.0102669404517455,-0.4183491037041729
1,dog,Neutered,fractious,stray,0.49828884325804246,-0.5748104505824391
1,cat,Female,other,stray,1.998631074606434,-0.11630340197661093
1,dog,Neutered,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Neutered,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Female,normal,stray,8,1.7177247924467018
1,cat,Spayed,ill moderate,stray,1.4209445585215605,-0.2928453495237455
1,cat,Spayed,under age/weight,stray,0.12320328542094455,-0.6894372127338961
1,dog,Neutered,normal,owner surrender,2.5845311430527036,0.06274862065413216
1,cat,Spayed,under age/weight,stray,0.06023271731690623,-0.7086811217082283
1,cat,Spayed,normal,owner surrender,0.5859000684462696,-0.5480363163572812
1,dog,Spayed,normal,stray,1.002053388090349,-0.42085917878778145
1,rabbit,Neutered,normal,stray,0.49555099247091033,-0.5756471422769753
1,rabbit,Spayed,injured mild,stray,0.999315537303217,-0.42169587048231766
1,cat,Spayed,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Spayed,normal,stray,0.12594113620807665,-0.68860052103936
1,dog,Neutered,normal,stray,2.004106776180698,-0.11463001858753859
1,dog,Spayed,normal,stray,3.972621492128679,0.48695130978397677
1,cat,Neutered,injured mild,stray,0.09034907597535935,-0.6994775130683303
1,cat,Spayed,normal,owner surrender,4,0.4953182267293386
1,dog,Female,other,stray,15.000684462696784,3.857145455375721
1,dog,Neutered,normal,owner surrender,7.2498288843258045,1.4884712681437877
1,cat,Female,normal,stray,0.33401779603011633,-0.62501195225461
1,dog,Spayed,normal,return,1.051334702258727,-0.4057987282861302
1,dog,Spayed,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Spayed,normal,stray,4,0.4953182267293386
1,dog,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Male,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Neutered,normal,stray,0.08213552361396304,-0.7019875881519388
1,cat,Spayed,under age/weight,stray,0.11498973305954825,-0.6919472878175047
1,cat,Female,normal,stray,0.24914442162902123,-0.6509493947852317
1,cat,Female,other,owner surrender,11.000684462696784,2.634738889658358
1,dog,Neutered,normal,owner surrender,0.999315537303217,-0.42169587048231766
1,dog,Spayed,normal,stray,1.4976043805612593,-0.2694179820767324
1,dog,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Neutered,normal,stray,3.0006844626967832,0.189925758223632
1,rabbit,Neutered,normal,owner surrender,4,0.4953182267293386
1,dog,Neutered,normal,stray,0.5010266940451745,-0.5739737588879029
1,cat,Spayed,under age/weight,stray,0.11225188227241616,-0.6927839795120408
1,dog,Neutered,normal,stray,0.3258042436687201,-0.6275220273382186
1,cat,Male,ill moderate,stray,0.999315537303217,-0.42169587048231766
1,cat,Female,under age/weight,stray,0.12594113620807665,-0.68860052103936
1,cat,Neutered,injured mild,stray,0.5010266940451745,-0.5739737588879029
1,dog,Male,normal,owner surrender,1.998631074606434,-0.11630340197661093
1,dog,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,dog,Neutered,normal,owner surrender,15.000684462696784,3.857145455375721
1,dog,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,normal,stray,0.2518822724161533,-0.6501127030906956
1,cat,Spayed,under age/weight,stray,0.13141683778234087,-0.6869271376502876
1,cat,Spayed,normal,welfare seized,3.0006844626967832,0.189925758223632
1,cat,Neutered,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Neutered,injured mild,stray,0.16700889801505817,-0.6760501456213172
1,cat,Spayed,normal,stray,0.14236824093086928,-0.6835803708721429
1,cat,Spayed,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,dog,Spayed,normal,stray,9.998631074606434,2.328509729458115
1,rabbit,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
1,dog,Neutered,normal,stray,4,0.4953182267293386
1,dog,Spayed,normal,stray,6.0013689253935665,1.1069398554352883
1,dog,Neutered,normal,stray,2.9979466119096507,0.1890890665290957
1,cat,Neutered,under age/weight,stray,0.02737850787132101,-0.7187214220426625
1,dog,Spayed,normal,stray,2.458590006844627,0.02426080270546781
1,dog,Spayed,normal,stray,0.49828884325804246,-0.5748104505824391
1,dog,Neutered,normal,stray,1.9931553730321698,-0.11797678536568329
1,dog,Male,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Male,normal,stray,2.001368925393566,-0.11546671028207477
1,dog,Spayed,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Spayed,normal,stray,4.4517453798767965,0.6333723563278087
1,cat,Neutered,normal,stray,0.2518822724161533,-0.6501127030906956
1,guinea pig,Female,normal,owner surrender,0.999315537303217,-0.42169587048231766
1,cat,Neutered,other,stray,5.002053388090349,0.8015473869295816
1,dog,Neutered,normal,stray,4.999315537303217,0.8007106952350455
1,cat,Spayed,normal,owner surrender,8.999315537303216,2.023117260952408
1,dog,Female,normal,stray,1.0047912388774811,-0.4200224870932453
1,dog,Spayed,normal,confiscate,2.001368925393566,-0.11546671028207477
1,dog,Spayed,normal,stray,9.998631074606434,2.328509729458115
1,dog,Neutered,normal,owner surrender,9.741273100616016,2.249860710171714
1,rabbit,Neutered,normal,stray,0.5831622176591376,-0.5488730080518174
1,cat,Spayed,normal,stray,2.858316221765914,0.1464177901077505
1,cat,Neutered,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Male,under age/weight,stray,0.08213552361396304,-0.7019875881519388
1,cat,Spayed,normal,owner surrender,0.16427104722792607,-0.6768868373158533
1,cat,Male,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,dog,Neutered,normal,stray,0.32854209445585214,-0.6266853356436825
1,dog,Spayed,normal,return,0.5612594113620808,-0.5555665416081069
1,cat,Spayed,normal,stray,0.2080766598220397,-0.6634997702032744
1,cat,Neutered,under age/weight,stray,0.0027378507871321013,-0.7262516472934881
1,cat,Spayed,normal,stray,2.9979466119096507,0.1890890665290957
1,cat,Female,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Male,under age/weight,stray,0.13141683778234087,-0.6869271376502876
1,dog,Spayed,normal,welfare seized,4.999315537303217,0.8007106952350455
1,dog,Female,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Male,under age/weight,stray,0.08213552361396304,-0.7019875881519388
1,dog,Neutered,normal,owner surrender,1.68104038329911,-0.21335963854280818
1,dog,Neutered,normal,stray,0.33127994524298426,-0.6258486439491463
1,cat,Spayed,ill mild,stray,0.08487337440109514,-0.7011508964574027
1,cat,Spayed,ill mild,stray,0.999315537303217,-0.42169587048231766
1,dog,Neutered,normal,stray,0.49555099247091033,-0.5756471422769753
1,cat,Neutered,ill mild,stray,0.2108145106091718,-0.6626630785087383
1,cat,Spayed,normal,stray,0.05475701574264202,-0.7103545050973008
1,dog,Female,normal,stray,8,1.7177247924467018
1,cat,Neutered,under age/weight,stray,0.10677618069815195,-0.6944573629011133
1,dog,Spayed,normal,stray,0.5037645448323066,-0.5731370671933667
1,dog,Neutered,normal,owner surrender,7.819301848049282,1.6625031406073139
1,cat,Neutered,under age/weight,stray,0.038329911019849415,-0.7153746552645178
1,cat,Spayed,normal,stray,0.019164955509924708,-0.721231497126271
1,dog,Neutered,normal,stray,6.0013689253935665,1.1069398554352883
1,rabbit,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,dog,Neutered,normal,stray,0.7446954140999316,-0.4995081980741826
1,cat,Spayed,normal,owner surrender,0.31211498973305957,-0.6317054858108995
1,dog,Neutered,normal,stray,8,1.7177247924467018
1,dog,Neutered,normal,owner surrender,0.5859000684462696,-0.5480363163572812
1,cat,Neutered,normal,owner surrender,6.0013689253935665,1.1069398554352883
1,dog,Spayed,normal,owner surrender,8,1.7177247924467018
1,cat,Neutered,ill moderate,stray,0.2518822724161533,-0.6501127030906956
1,dog,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Neutered,injured moderate,stray,2.9979466119096507,0.1890890665290957
1,dog,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,dog,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,fractious,welfare seized,5.730321697467488,1.0241073776762062
1,dog,Spayed,normal,stray,2.9979466119096507,0.1890890665290957
1,dog,Spayed,normal,stray,5.002053388090349,0.8015473869295816
1,guinea pig,Female,normal,stray,0.8432580424366872,-0.46938729707088006
1,cat,Male,under age/weight,stray,0.057494866529774126,-0.7095178134027644
1,cat,Neutered,under age/weight,stray,0.06570841889117043,-0.707007738319156
1,cat,Spayed,injured severe,stray,0.5831622176591376,-0.5488730080518174
1,cat,Spayed,under age/weight,stray,0.08213552361396304,-0.7019875881519388
1,dog,Spayed,normal,stray,2.004106776180698,-0.11463001858753859
1,dog,Female,normal,owner surrender,9.998631074606434,2.328509729458115
1,dog,Neutered,injured moderate,stray,4,0.4953182267293386
1,cat,Spayed,fractious,stray,0.08487337440109514,-0.7011508964574027
1,cat,Neutered,under age/weight,stray,0.057494866529774126,-0.7095178134027644
1,cat,Female,under age/weight,stray,0.07392197125256673,-0.7044976632355474
1,cat,Neutered,under age/weight,stray,0.11225188227241616,-0.6927839795120408
1,cat,Neutered,normal,stray,0,-0.7270883389880244
1,cat,Female,under age/weight,stray,0.008213552361396304,-0.7245782639044158
